,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,data_augmentation,opt_betas,auto_augment
23374577203731563,True,8,0.0001,10.0,2.0,0.0,0.0,0.1,0.1,0.4,,True,1e-05,8.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,0.2,8,2,cosine,0.0,0.01,True,10,0.0,0.0,auto_augment,,original
11993047350947619,True,256,0.01,1.0,2.0,2.0,0.0,0.1,0.0,0.4,,True,0.0001,0.0,0.0,edgenext_x_small,0.9,adamw,10,0.8,9,2,cosine,0.05,0.1,True,5,1e-05,0.001,random_augment,"(0.0, 0.99)",
62406160550046512,False,32,0.01,,0.0,0.5,0.0,0.1,0.01,0.1,,False,0.01,1.0,1.0,edgenext_xx_small,0.9,adam,5,0.4,8,2,plateau,0.05,0.1,True,5,0.0,1e-05,none,"(0.0, 0.999)",
20799266042814938,False,32,0.0,1.0,1.0,0.1,0.0,0.1,0.001,0.1,0.75,False,0.005,1.0,0.75,edgenext_small,0.9,sgd,10,0.4,8,2,cosine,0.05,0.0001,True,0,1e-06,0.0001,auto_augment,,original
3392576005635224,False,32,0.001,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.75,True,0.0001,8.0,0.5,volo_d4_448,0.9,adamw,10,1.0,8,2,cosine,0.0,0.0001,True,5,1e-06,0.001,none,"(0.9, 0.999)",
206281737606045595,True,128,0.1,1.0,0.5,0.0,10.0,0.1,0.0001,0.1,,False,0.01,0.2,0.0,mobilevit_xxs,0.9,adamw,10,1.0,8,2,step,0.05,0.1,True,0,1e-05,0.001,auto_augment,"(0.9, 0.99)",v0
14953120535033372,False,4,0.0,,0.5,0.0,0.0,0.1,0.1,0.2,0.65,False,1e-05,1.0,0.0,tf_efficientnet_b7_ns,0.9,adamp,10,0.2,9,2,cosine,0.1,0.0001,True,0,0.0,0.0,random_augment,"(0.0, 0.99)",
115814796679684109,True,64,0.0001,1.0,1.0,0.1,10.0,0.5,0.1,0.3,0.75,True,0.005,0.4,1.0,edgenext_x_small,0.9,sgd,10,0.0,17,3,multistep,0.05,0.1,True,0,1e-05,0.01,random_augment,,
9757627680445201,True,2,0.0,10.0,0.5,4.0,0.0,0.1,0.1,0.4,0.75,False,0.0005,8.0,0.25,edgenext_x_small,0.9,adamw,10,0.8,8,2,cosine,0.05,0.0,False,10,0.0,0.01,trivial_augment,"(0.0, 0.99)",
26115457423063285,True,2,0.01,10.0,0.0,0.0,0.0,0.1,0.001,0.2,,False,5e-05,0.0,0.0,xcit_small_12_p8_384_dist,0.95,momentum,10,0.6,8,2,cosine,0.1,0.0,False,0,1e-06,0.01,trivial_augment,,
108181217615948935,True,16,0.0001,1.0,0.5,1.0,0.0,0.1,0.0001,0.3,0.75,False,1e-05,0.0,0.0,deit3_small_patch16_384_in21ft1k,0.99,momentum,10,1.0,8,2,cosine,0.1,0.0,False,5,0.0,0.001,auto_augment,,v0
16465590908102792,False,4,0.0,1.0,0.0,0.0,10.0,0.5,0.0001,0.4,,False,0.005,1.0,0.0,edgenext_xx_small,0.9,adamp,10,0.4,9,2,step,0.05,0.001,True,5,0.0,0.1,random_augment,"(0.9, 0.999)",
448578095908045,True,128,0.1,10.0,4.0,0.5,10.0,0.1,0.1,0.3,,True,0.005,2.0,0.5,edgenext_x_small,0.9,adamp,10,0.4,8,2,multistep,0.1,0.1,True,10,0.0,0.1,trivial_augment,"(0.9, 0.999)",
10624832825690035,True,2,0.01,10.0,0.0,0.5,10.0,0.1,0.01,0.1,0.65,False,0.0005,2.0,0.75,volo_d5_512,0.9,sgd,10,1.0,8,2,step,0.0,0.01,True,5,1e-05,0.01,auto_augment,,v0
42384351665910154,False,8,0.0,10.0,0.5,0.1,0.0,0.1,0.0,0.0,0.75,False,0.0001,2.0,0.0,tf_efficientnet_b4_ns,0.8,momentum,10,0.4,8,2,cosine,0.0,0.0,True,0,1e-06,0.01,auto_augment,,original
84961890631205373,True,4,0.0,1.0,4.0,0.25,0.0,0.1,0.001,0.3,0.65,True,0.01,8.0,1.0,xcit_tiny_24_p8_384_dist,0.9,adam,10,1.0,9,3,cosine,0.0,0.01,False,10,1e-05,0.001,random_augment,"(0.9, 0.99)",
40217031638552214,False,2,0.01,10.0,4.0,0.0,0.0,0.1,0.0,0.3,0.65,False,1e-05,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,5,0.4,9,2,plateau,0.05,0.0,False,5,1e-05,0.0,random_augment,"(0.9, 0.999)",
26931820845073979,True,64,0.0001,,0.0,4.0,0.0,0.1,0.01,0.2,,True,0.01,0.0,0.25,mobilevitv2_075,0.9,adam,10,0.8,8,2,cosine,0.0,0.0,True,10,1e-05,0.01,trivial_augment,"(0.0, 0.999)",
287721741926109428,False,32,0.0,10.0,1.0,0.0,20.0,0.5,0.0001,0.3,,True,0.005,1.0,0.5,edgenext_x_small,0.9,adamp,10,0.6,9,3,step,0.1,0.001,True,0,0.0,0.0001,random_augment,"(0.9, 0.999)",
9541744984017549,True,32,0.0,,1.0,0.1,0.0,0.1,0.1,0.0,0.75,True,0.01,0.4,0.0,tf_efficientnet_b4_ns,0.9,adamw,2,1.0,8,2,plateau,0.1,0.0,True,0,0.0,0.01,trivial_augment,"(0.0, 0.99)",
336456000836681086,False,64,0.001,,1.0,0.1,20.0,0.1,0.0001,0.2,0.65,False,5e-05,0.4,0.5,mobilevitv2_075,0.9,adam,10,0.8,8,2,step,0.0,0.0001,True,5,0.0,0.0001,auto_augment,"(0.0, 0.999)",original
32026427637580080,False,2,0.0,,4.0,1.0,0.0,0.1,0.001,0.2,,False,0.0001,0.0,0.75,beit_base_patch16_384,0.9,adam,10,0.4,8,2,cosine,0.1,0.1,False,0,1e-05,0.0,none,"(0.0, 0.999)",
303799188677231541,True,4,0.0001,10.0,1.0,4.0,20.0,0.1,0.0001,0.4,,False,0.005,2.0,0.25,tf_efficientnet_b4_ns,0.9,adam,10,0.0,9,3,step,0.05,0.1,True,10,1e-05,0.001,random_augment,"(0.0, 0.99)",
17086869767623070,False,4,0.0001,1.0,2.0,0.1,10.0,0.5,0.0001,0.2,0.65,False,0.0001,8.0,0.75,xcit_nano_12_p8_384_dist,0.9,adamp,10,0.6,8,2,multistep,0.1,0.01,True,10,1e-06,0.1,none,"(0.9, 0.999)",
47257746018670256,False,256,0.1,10.0,1.0,0.25,20.0,0.1,0.01,0.0,0.65,False,0.0005,2.0,0.5,edgenext_xx_small,0.9,sgd,10,1.0,8,2,multistep,0.1,0.1,True,10,1e-05,1e-05,auto_augment,,original
119095289319661884,False,2,0.01,10.0,0.0,2.0,10.0,0.5,0.0,0.4,0.75,False,0.01,0.0,0.75,volo_d5_448,0.9,adam,10,1.0,9,2,step,0.0,0.01,True,5,0.0,1e-05,random_augment,"(0.0, 0.999)",
19153974093042514,False,8,0.0,1.0,0.5,0.25,0.0,0.1,0.0,0.0,0.75,False,0.001,4.0,0.0,beit_base_patch16_384,0.9,momentum,10,0.4,8,2,cosine,0.1,0.0001,True,5,0.0,0.001,trivial_augment,,
12228587546037246,False,2,0.001,,2.0,0.0,0.0,0.1,0.01,0.2,0.65,False,1e-05,0.4,0.0,edgenext_small,0.9,adamw,10,0.2,8,2,cosine,0.0,0.0,True,0,0.0,0.0001,none,"(0.0, 0.99)",
33177442890341466,False,2,0.001,10.0,0.0,0.5,0.0,0.1,0.1,0.4,0.75,False,1e-05,0.0,1.0,swinv2_base_window12to24_192to384_22kft1k,0.99,momentum,10,0.2,8,2,cosine,0.05,0.0001,False,10,1e-06,0.1,none,,
25968011046183909,True,32,0.0,,0.0,4.0,20.0,0.5,0.0001,0.2,,False,0.0005,8.0,0.5,edgenext_xx_small,0.9,adamw,10,0.0,8,2,multistep,0.1,0.0,False,10,0.0,0.01,none,"(0.9, 0.999)",
453613485947280,False,16,0.01,10.0,1.0,0.25,10.0,0.1,0.0001,0.4,0.75,False,0.005,2.0,0.25,mobilevit_xs,0.9,sgd,10,0.6,8,2,multistep,0.0,0.0,False,0,1e-06,0.1,none,,
81430795413687865,True,128,0.1,,4.0,2.0,0.0,0.1,0.001,0.4,0.65,True,0.001,1.0,0.25,edgenext_small,0.9,adamp,10,0.4,8,2,cosine,0.1,0.001,True,10,0.0,0.1,auto_augment,"(0.0, 0.999)",v0
13981478512114428,False,16,0.1,10.0,0.5,0.5,20.0,0.1,0.01,0.3,,False,0.001,4.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,1.0,8,2,multistep,0.1,0.0001,False,0,1e-06,1e-05,trivial_augment,,
92397006571564694,False,4,0.1,1.0,4.0,4.0,0.0,0.1,0.0,0.3,0.65,True,5e-05,0.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,2,0.6,8,2,plateau,0.05,0.01,True,0,1e-06,0.001,auto_augment,"(0.0, 0.999)",original
17014596414923617,True,16,0.0,1.0,0.5,1.0,0.0,0.1,0.01,0.0,0.65,False,0.0005,4.0,0.75,mobilevit_xxs,0.9,momentum,10,0.4,8,2,cosine,0.0,0.1,False,10,1e-06,0.1,trivial_augment,,
18439257427803223,True,16,0.001,10.0,0.0,0.25,0.0,0.1,0.01,0.2,0.75,False,5e-05,0.4,1.0,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.8,9,2,cosine,0.0,0.1,True,10,1e-06,0.01,random_augment,"(0.9, 0.99)",
1208689522410716,False,32,0.0001,1.0,0.0,0.1,10.0,0.1,0.0001,0.3,0.65,False,5e-05,0.4,1.0,mobilevit_xs,0.9,adamw,10,0.4,8,2,multistep,0.05,0.0,False,10,1e-05,0.1,trivial_augment,"(0.9, 0.999)",
17124994861345157,True,8,0.1,10.0,0.0,0.25,0.0,0.1,0.1,0.4,,True,0.001,1.0,0.75,volo_d3_448,0.9,adamw,10,0.8,8,2,cosine,0.05,0.0001,False,0,1e-05,0.1,none,"(0.9, 0.99)",
47759877947161153,True,2,0.1,1.0,1.0,4.0,0.0,0.1,0.0,0.1,0.65,False,0.0001,4.0,0.5,beit_large_patch16_512,0.9,adam,10,1.0,8,2,cosine,0.05,0.01,False,0,1e-06,0.0,auto_augment,"(0.0, 0.99)",original
16679232188595050,False,256,0.001,1.0,2.0,0.1,0.0,0.1,0.01,0.4,0.65,False,0.0005,1.0,1.0,edgenext_xx_small,0.9,adam,10,0.0,8,2,cosine,0.1,0.0001,False,0,1e-06,0.1,auto_augment,"(0.9, 0.999)",original
1832127518135038,False,8,0.01,,4.0,4.0,0.0,0.1,0.0001,0.2,0.75,False,0.005,0.4,1.0,xcit_small_12_p8_384_dist,0.9,adamw,10,0.8,8,2,cosine,0.0,0.001,False,0,1e-06,0.01,none,"(0.9, 0.999)",
5721798627900712,False,64,0.1,1.0,1.0,2.0,0.0,0.1,0.0001,0.4,0.75,False,1e-05,0.2,0.75,edgenext_small,0.0,momentum,10,0.8,8,2,cosine,0.05,0.0001,False,10,0.0,1e-05,trivial_augment,,
44563329084231980,False,32,0.1,10.0,0.5,1.0,0.0,0.1,0.001,0.4,,True,0.001,8.0,1.0,tf_efficientnet_b4_ns,0.9,adamw,5,1.0,8,2,plateau,0.0,0.0,False,0,0.0,0.0001,trivial_augment,"(0.0, 0.99)",
50573318294215064,False,4,0.1,1.0,0.0,2.0,10.0,0.5,0.0001,0.3,0.65,False,1e-05,0.2,1.0,convnext_small_384_in22ft1k,0.9,adamp,10,0.8,8,2,multistep,0.1,0.0,False,5,1e-06,0.01,none,"(0.9, 0.999)",
57755022118038560,False,4,0.0001,10.0,2.0,0.25,0.0,0.1,0.01,0.3,0.65,False,0.0001,0.4,0.75,dla46x_c,0.9,adamp,5,0.0,8,2,plateau,0.05,0.1,True,0,1e-05,0.1,trivial_augment,"(0.0, 0.999)",
11875585083929065,True,2,0.01,1.0,0.5,0.0,20.0,0.1,0.1,0.2,0.75,False,1e-05,0.4,0.0,xcit_tiny_24_p8_384_dist,0.9,sgd,10,0.4,8,2,multistep,0.05,0.0001,False,5,1e-05,0.001,trivial_augment,,
66847864639607074,False,64,0.01,1.0,0.5,0.25,0.0,0.1,0.001,0.0,,False,0.01,2.0,0.75,dla46x_c,0.9,adamw,10,0.2,8,2,cosine,0.1,0.0,True,5,1e-06,0.01,auto_augment,"(0.9, 0.99)",original
28771282374745045,True,128,0.1,,2.0,1.0,0.0,0.1,0.01,0.3,0.75,False,0.0001,4.0,0.5,beit_base_patch16_384,0.8,momentum,10,1.0,8,2,cosine,0.1,0.001,True,10,0.0,0.0001,none,,
122421758722938441,True,32,0.1,,2.0,2.0,20.0,0.5,0.0001,0.2,,True,0.0005,8.0,0.25,volo_d1_384,0.9,adam,10,0.8,8,2,multistep,0.1,0.1,True,10,1e-06,0.1,none,"(0.0, 0.999)",
14612091564576603,True,4,0.0,,0.0,1.0,0.0,0.1,0.1,0.0,0.75,False,0.005,0.0,0.5,convnext_small_384_in22ft1k,0.9,sgd,5,0.4,8,2,plateau,0.1,0.01,False,5,1e-05,1e-05,none,,
4871658240234613,True,2,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.65,False,0.01,0.2,0.75,volo_d3_448,0.9,adam,10,0.8,8,2,cosine,0.1,0.1,False,10,1e-06,0.0001,trivial_augment,"(0.9, 0.999)",
13308317571938081,True,8,0.001,,1.0,0.0,0.0,0.1,0.001,0.2,0.65,False,0.005,8.0,0.5,xcit_small_12_p8_384_dist,0.9,adamp,10,0.8,9,2,cosine,0.0,0.001,True,5,1e-05,0.0001,random_augment,"(0.0, 0.99)",
17815073894128139,True,8,0.01,1.0,1.0,1.0,0.0,0.1,0.001,0.3,,False,0.001,0.0,0.25,mobilevitv2_075,0.9,momentum,10,0.8,8,2,cosine,0.05,0.001,True,5,0.0,0.01,trivial_augment,,
29483220578285565,True,32,0.001,1.0,4.0,1.0,20.0,0.1,0.001,0.0,0.75,True,0.01,2.0,0.75,convnext_small_384_in22ft1k,0.9,sgd,10,0.8,8,2,step,0.0,0.0,True,5,1e-05,0.0001,none,,
16211761100368112,False,4,0.0,,2.0,0.1,10.0,0.1,0.001,0.3,0.65,False,0.001,8.0,1.0,tf_efficientnet_b6_ns,0.0,momentum,10,0.8,8,2,multistep,0.05,0.0,False,0,0.0,0.1,auto_augment,,original
71220534721582176,False,2,0.001,,1.0,0.25,10.0,0.1,0.0,0.0,,False,0.01,0.0,0.5,volo_d1_384,0.9,adamp,10,0.0,9,2,step,0.0,0.001,True,0,1e-05,1e-05,random_augment,"(0.9, 0.99)",
63098273904072953,True,8,0.0001,10.0,0.0,0.0,0.0,0.1,0.01,0.4,0.65,False,0.005,0.2,1.0,tf_efficientnet_b6_ns,0.9,adam,10,0.4,8,2,cosine,0.1,0.0,True,0,1e-05,1e-05,auto_augment,"(0.9, 0.99)",v0
67438567729346577,True,256,0.1,10.0,2.0,2.0,0.0,0.1,0.01,0.3,,False,1e-05,8.0,1.0,xcit_nano_12_p8_384_dist,0.9,momentum,10,1.0,8,2,cosine,0.0,0.0,True,10,1e-05,0.01,auto_augment,,original
33766406916576196,False,8,0.1,1.0,4.0,2.0,0.0,0.1,0.1,0.3,0.75,False,0.0001,0.0,0.25,edgenext_x_small,0.99,momentum,10,0.0,8,2,cosine,0.1,0.0,False,0,0.0,0.01,none,,
29276301190351642,False,512,0.001,1.0,0.0,0.25,0.0,0.1,0.0001,0.4,,True,0.0001,4.0,0.75,mobilevit_xxs,0.9,adamw,10,0.8,8,2,cosine,0.05,0.0001,False,0,1e-05,0.0001,none,"(0.0, 0.999)",
130208864460473763,True,32,0.01,,0.0,0.1,0.0,0.1,0.0,0.1,0.75,True,5e-05,0.2,0.75,edgenext_small,0.0,momentum,5,0.4,8,2,plateau,0.1,0.01,True,0,1e-06,0.1,auto_augment,,v0
41875494417725453,True,512,0.001,1.0,2.0,4.0,20.0,0.1,0.01,0.2,0.75,True,0.005,8.0,0.75,edgenext_small,0.9,adamw,10,0.6,8,2,step,0.0,0.0001,False,0,0.0,0.01,none,"(0.0, 0.99)",
93503198919387567,True,4,0.01,10.0,4.0,4.0,0.0,0.1,0.0001,0.3,0.75,True,0.005,0.0,0.0,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.6,8,2,cosine,0.05,0.001,False,10,0.0,0.0001,auto_augment,"(0.0, 0.999)",original
138444586821774089,True,512,0.1,1.0,2.0,4.0,20.0,0.1,0.0,0.0,0.75,True,0.01,8.0,0.0,mobilevit_xxs,0.99,momentum,10,0.6,8,2,multistep,0.1,0.001,True,5,1e-06,0.1,none,,
1926687387829783,True,128,0.0,1.0,4.0,0.25,0.0,0.1,0.0,0.3,,False,0.01,8.0,0.0,mobilevitv2_075,0.9,adamp,10,0.2,9,2,cosine,0.05,0.01,True,0,1e-06,0.01,random_augment,"(0.9, 0.999)",
290706855577967073,True,4,0.0,1.0,4.0,1.0,20.0,0.5,0.001,0.4,0.75,False,0.0001,2.0,0.25,tf_efficientnet_b6_ns,0.95,momentum,10,0.2,17,2,step,0.1,0.0001,True,10,0.0,0.0,random_augment,,
125007236355074838,False,16,0.1,10.0,4.0,4.0,20.0,0.5,0.01,0.3,0.65,False,0.005,8.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.8,8,2,multistep,0.0,0.001,False,10,1e-06,0.001,none,"(0.0, 0.999)",
4826745925689349,True,2,0.0001,1.0,1.0,0.1,0.0,0.1,0.0,0.1,,False,0.0005,0.2,1.0,volo_d4_448,0.9,sgd,10,1.0,8,2,cosine,0.1,0.0001,False,10,1e-06,0.0001,none,,
122266071232428872,False,4,0.0,10.0,1.0,0.1,20.0,0.5,0.0001,0.1,0.75,False,0.005,0.4,0.5,edgenext_small,0.9,adam,10,0.0,8,2,multistep,0.05,0.1,True,5,1e-06,0.1,none,"(0.0, 0.999)",
29399491741178421,True,32,0.1,10.0,2.0,2.0,20.0,0.5,0.001,0.0,0.65,False,0.01,1.0,0.25,dla46x_c,0.9,adamw,10,1.0,8,2,multistep,0.05,0.1,True,0,1e-05,0.0001,none,"(0.9, 0.999)",
188708465380621027,True,128,0.01,,2.0,0.0,20.0,0.5,0.0001,0.1,0.75,True,0.001,1.0,0.25,mobilevit_xs,0.9,adamp,10,1.0,8,2,step,0.0,0.01,True,0,1e-05,0.01,auto_augment,"(0.0, 0.99)",original
66290856356291554,False,64,0.01,,1.0,0.1,10.0,0.1,0.001,0.1,,True,0.0001,2.0,0.0,edgenext_xx_small,0.9,momentum,10,0.4,8,2,multistep,0.05,0.01,True,0,0.0,0.01,none,,
26736432086425341,True,4,0.0001,,0.5,1.0,0.0,0.1,0.1,0.1,,False,1e-05,2.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.4,8,2,cosine,0.0,0.001,False,5,1e-05,0.01,trivial_augment,"(0.0, 0.999)",
4997429568822968,False,32,0.0,,2.0,0.25,0.0,0.1,0.0,0.0,0.75,False,5e-05,4.0,1.0,edgenext_small,0.9,adamp,10,0.4,8,2,cosine,0.0,0.01,False,0,1e-05,0.0001,trivial_augment,"(0.9, 0.999)",
83563937429904269,True,512,0.1,10.0,0.0,0.1,10.0,0.5,0.1,0.3,0.75,True,0.01,0.4,1.0,edgenext_xx_small,0.9,momentum,10,0.2,8,2,multistep,0.1,0.1,True,5,1e-05,0.01,trivial_augment,,
1311842697684005,True,64,0.01,10.0,2.0,0.1,0.0,0.1,0.001,0.4,,False,0.005,0.0,0.25,edgenext_xx_small,0.9,adam,10,0.6,8,2,cosine,0.05,0.001,True,10,1e-05,0.1,none,"(0.9, 0.999)",
63526596370969421,True,64,0.0,10.0,4.0,0.0,0.0,0.1,0.0001,0.3,,True,0.0005,0.2,0.0,edgenext_small,0.9,adamp,2,0.6,8,2,plateau,0.0,0.1,False,0,0.0,0.0,auto_augment,"(0.9, 0.99)",v0
2075838049773541,True,2,0.0,1.0,0.0,0.5,0.0,0.1,0.01,0.4,0.75,False,0.005,0.4,0.5,volo_d1_384,0.9,adamw,10,0.4,8,2,cosine,0.05,0.01,True,5,1e-06,0.01,none,"(0.9, 0.999)",
7842269760749398,False,64,0.0001,,0.5,0.25,0.0,0.1,0.01,0.2,0.75,True,0.001,1.0,1.0,mobilevit_xs,0.9,adamw,10,0.8,8,2,cosine,0.1,0.001,False,5,1e-05,0.0,none,"(0.9, 0.999)",
56888859512285668,False,64,0.0001,,1.0,0.1,10.0,0.5,0.01,0.3,0.75,True,0.0001,0.0,1.0,dla46x_c,0.9,adamp,10,0.0,8,2,multistep,0.1,0.0001,False,5,0.0,0.1,auto_augment,"(0.9, 0.999)",v0
1441197736699088,False,4,0.001,10.0,0.5,0.1,0.0,0.1,0.0001,0.0,,False,0.0005,2.0,0.25,edgenext_x_small,0.9,adam,10,1.0,8,2,cosine,0.0,0.0001,True,0,0.0,0.01,trivial_augment,"(0.9, 0.999)",
129157869268207197,True,32,0.0001,10.0,1.0,0.0,20.0,0.5,0.0,0.3,0.65,True,0.005,4.0,0.25,mobilevitv2_075,0.9,adam,10,0.6,8,2,multistep,0.1,0.01,True,10,1e-06,0.0,trivial_augment,"(0.0, 0.999)",
23100846376806471,True,4,0.0001,1.0,2.0,1.0,0.0,0.1,0.0001,0.1,0.75,True,0.0001,0.2,0.0,volo_d4_448,0.9,sgd,10,0.6,8,2,cosine,0.1,0.1,True,0,0.0,0.0,auto_augment,,original
9038409639261016,False,8,0.1,,1.0,0.0,0.0,0.1,0.01,0.3,,False,0.0001,2.0,0.75,tf_efficientnet_b7_ns,0.8,momentum,10,0.8,8,2,cosine,0.05,0.001,False,0,1e-05,0.1,none,,
240528265567240199,True,8,0.01,1.0,0.0,4.0,20.0,0.1,0.001,0.2,0.75,False,5e-05,0.0,0.5,xcit_tiny_12_p8_384_dist,0.9,momentum,10,0.0,8,2,multistep,0.0,0.001,False,5,0.0,1e-05,auto_augment,,original
22175018179101677,True,64,0.001,10.0,0.0,0.25,0.0,0.1,0.01,0.3,0.75,False,0.0005,0.2,0.0,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,1.0,8,2,cosine,0.0,0.01,True,0,1e-06,1e-05,auto_augment,,original
16390267410141925,True,16,0.0001,10.0,0.5,0.0,10.0,0.5,0.0,0.3,,True,5e-05,4.0,0.25,xcit_tiny_24_p8_384_dist,0.9,sgd,10,0.2,8,2,step,0.05,0.001,False,5,0.0,0.1,trivial_augment,,
84879928396087411,True,128,0.0001,,4.0,4.0,10.0,0.5,0.1,0.3,,False,0.01,0.4,0.25,beit_base_patch16_384,0.9,adamp,10,1.0,8,2,multistep,0.05,0.001,True,5,1e-05,0.001,none,"(0.9, 0.99)",
192135362801872560,False,16,0.01,,0.0,1.0,0.0,0.1,0.1,0.3,0.75,False,0.005,0.4,0.75,volo_d1_384,0.9,adam,5,0.2,9,3,plateau,0.05,0.0001,True,10,0.0,1e-05,random_augment,"(0.0, 0.999)",
1230920671743822,False,128,0.0,,2.0,0.0,0.0,0.1,0.0,0.2,0.75,True,0.001,1.0,0.25,edgenext_small,0.9,sgd,10,0.8,8,2,cosine,0.0,0.001,False,10,1e-05,0.1,none,,
27186224278540143,True,4,0.0,10.0,2.0,0.1,0.0,0.1,0.0001,0.0,,False,0.0001,0.2,0.25,volo_d1_384,0.9,adamw,10,0.0,8,2,cosine,0.0,0.001,False,5,0.0,0.001,none,"(0.0, 0.999)",
21635151163743015,True,32,0.001,1.0,4.0,0.1,0.0,0.1,0.0,0.4,0.65,False,1e-05,0.2,1.0,deit3_small_patch16_384_in21ft1k,0.9,adam,10,0.0,8,2,cosine,0.0,0.001,False,0,0.0,1e-05,trivial_augment,"(0.9, 0.99)",
146687479548766567,True,16,0.0,,2.0,0.0,0.0,0.1,0.01,0.1,,True,0.0001,8.0,0.25,beit_base_patch16_384,0.9,adam,5,1.0,8,2,plateau,0.0,0.001,True,10,1e-06,0.1,none,"(0.9, 0.99)",
118160301102625517,True,8,0.1,10.0,2.0,0.25,10.0,0.1,0.01,0.0,0.75,False,5e-05,0.0,0.75,xcit_nano_12_p8_384_dist,0.9,adam,10,0.0,8,2,multistep,0.1,0.0,True,5,1e-06,0.0001,auto_augment,"(0.0, 0.99)",original
60647381008945751,True,64,0.0,,1.0,4.0,0.0,0.1,0.1,0.3,0.65,True,0.001,0.2,0.75,volo_d1_384,0.9,adamp,10,1.0,17,2,cosine,0.05,0.001,False,10,1e-05,0.001,random_augment,"(0.0, 0.999)",
30237408226364310,False,2,0.0,1.0,0.5,1.0,0.0,0.1,0.1,0.1,0.75,False,0.0005,4.0,0.75,xcit_nano_12_p8_384_dist,0.8,momentum,10,0.8,8,2,cosine,0.05,0.0,True,0,1e-06,1e-05,none,,
82023296085300519,True,32,0.0,,2.0,0.25,10.0,0.5,0.0,0.3,0.65,True,5e-05,8.0,0.5,convnext_small_384_in22ft1k,0.9,momentum,10,1.0,8,2,step,0.0,0.001,True,0,1e-05,0.1,none,,
8936844896691462,False,128,0.0,10.0,0.5,2.0,0.0,0.1,0.0001,0.3,,False,0.005,0.4,1.0,mobilevit_xxs,0.9,adamp,10,0.0,8,2,cosine,0.1,0.0,True,10,1e-06,0.1,trivial_augment,"(0.0, 0.99)",
24206438857883885,True,512,0.0001,10.0,0.5,0.1,0.0,0.1,0.001,0.3,0.75,False,0.001,0.0,0.0,edgenext_small,0.9,momentum,10,1.0,8,2,cosine,0.05,0.01,False,10,1e-05,0.0,trivial_augment,,
7986865072305049,True,16,0.1,10.0,1.0,0.1,0.0,0.1,0.0,0.1,,True,0.001,4.0,1.0,edgenext_xx_small,0.9,sgd,10,0.4,9,2,cosine,0.05,0.001,False,10,1e-05,0.0,random_augment,,
2173603999751054,False,32,0.001,,2.0,1.0,10.0,0.1,0.0001,0.3,0.75,False,0.01,2.0,0.75,mobilevit_xs,0.9,sgd,10,0.2,8,2,multistep,0.1,0.1,False,10,1e-06,0.01,none,,
16813641953700724,False,8,0.0,1.0,4.0,4.0,0.0,0.1,0.0,0.3,0.65,False,1e-05,2.0,0.75,volo_d1_384,0.9,adamp,10,0.4,8,2,cosine,0.1,0.0,False,5,1e-06,0.1,trivial_augment,"(0.9, 0.99)",
23245824032959180,False,8,0.001,1.0,0.0,0.25,0.0,0.1,0.0,0.2,0.75,False,1e-05,2.0,0.25,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.4,8,2,cosine,0.05,0.1,True,5,0.0,0.0,auto_augment,"(0.9, 0.999)",original
14868824783923471,True,128,0.0001,10.0,2.0,0.25,0.0,0.1,0.01,0.2,0.65,True,0.005,8.0,0.5,edgenext_xx_small,0.9,sgd,10,0.0,8,2,cosine,0.0,0.0001,False,0,0.0,0.0,auto_augment,,v0
202455926370360567,True,32,0.0001,10.0,2.0,0.0,10.0,0.1,0.1,0.0,0.75,False,0.0001,1.0,0.75,volo_d4_448,0.9,momentum,10,1.0,8,2,step,0.05,0.1,False,10,1e-05,0.0,none,,
20955470937795617,True,8,0.1,10.0,2.0,1.0,0.0,0.1,0.0001,0.2,,True,0.0001,0.4,0.0,dla46x_c,0.9,sgd,10,0.6,8,2,cosine,0.1,0.0001,True,5,1e-06,0.0001,auto_augment,,original
128368426647687720,False,16,0.01,,2.0,2.0,0.0,0.1,0.1,0.0,,False,0.0001,1.0,0.5,mobilevit_xxs,0.9,adamw,5,0.2,17,2,plateau,0.0,0.0001,True,0,0.0,0.0,random_augment,"(0.0, 0.999)",
